var_type,y,y,y,y,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
35,10.65,8.62,0.0,23.0,False,2.0,1.5,35.0,246.9199981689453,947.5,19.07999992370605,0.0,721.2000122070312,47.178855895996094,46.029571533203125,44.85824966430664,49.63235092163086,41.52450180053711,38.79999923706055,23.200000762939453,51.70000076293945,52.29999923706055,20.600000381469727,0.0133807295933365,0.011058927513659,0.0155638307332992,0.0144819114357233,0.0100142816081643,34.5519958496094,40.3052917480469,32.04146728515627,30.597711181640648,40.62062988281252,5.400000095367432,20.700000762939453,1.7000000476837158,22.700000762939453,30.5,0.0,0.0,0.0,0.0,0.0,7.764489650726318,5.46584939956665,-0.1927587836980819,2.0661816596984863,4.043442249298096,-1.7043700218200684,-4.673105239868164,6.282094478607178,2.781608819961548,0.533947765827179
36,3.65,8.1,0.0,25.0,True,2.0,1.5,36.0,186.38400268554688,863.4400024414062,22.34000015258789,0.0,35.20000076293945,51.33405685424805,51.36651611328125,53.909366607666016,55.61846923828125,54.73038482666016,40.70000076293945,26.700000762939453,54.900001525878906,46.400001525878906,55.10000228881836,0.0127242384478449,0.0120116416364908,0.0161546915769577,0.0144134014844894,0.0144513538107275,32.8649841308594,39.24630126953127,31.739160156250023,32.68096313476565,29.748712158203148,100.0,100.0,100.0,100.0,7.599999904632568,0.0,0.0,0.0,0.0,0.4375,6.961742877960205,3.471686840057373,-1.5753588676452637,5.028024673461914,4.879975318908691,-2.80279278755188,-2.4559690952301025,5.20290994644165,-0.1896679699420929,-3.5406370162963867
37,9.25,8.23,0.0,25.0,False,2.0,1.5,37.0,186.38400268554688,861.5599975585938,25.239999771118164,0.0,795.760009765625,51.33405685424805,50.09523010253906,50.75014877319336,55.61846923828125,53.60690307617188,40.70000076293945,27.200000762939453,54.60000228881836,46.400001525878906,27.5,0.0127242384478449,0.0119492812082171,0.0157977398484945,0.0144134014844894,0.0127887837588787,32.8649841308594,38.7474304199219,31.447412109375023,32.68096313476565,39.76470336914065,100.0,94.3000030517578,72.0999984741211,100.0,16.600000381469727,0.0,0.0,0.0,0.0,0.0,6.961742877960205,3.963076114654541,-2.0978784561157227,5.028024673461914,1.55963134765625,-2.80279278755188,-2.473459482192993,4.606914043426514,-0.1896679699420929,-3.609262704849243
38,4.25,8.11,0.0,26.0,True,2.0,1.5,38.0,24.256000518798828,654.1199951171875,18.19999885559082,0.0,70.9000015258789,59.1762924194336,58.28775024414063,58.77089691162109,58.90852355957031,57.73102951049805,61.79999923706055,36.10000228881836,67.5999984741211,50.5,52.900001525878906,0.0156620554625988,0.014025105163455,0.0183452516794204,0.0144816124811768,0.0149073963984847,29.186212158203148,36.6055847167969,30.291345214843773,31.245690917968773,30.93746337890628,100.0,100.0,82.30000305175781,100.0,100.0,1.5625,0.0,0.0625,0.0625,0.0,1.533776879310608,1.2184667587280271,-2.352411985397339,1.978786587715149,5.025016784667969,-0.4649853408336639,1.4608715772628784,4.453288555145264,1.660749435424805,-0.7453368902206421
39,9.0,8.3,0.0,26.0,False,2.0,1.5,39.0,24.256000518798828,660.5799560546875,22.19999885559082,0.0,409.52001953125,59.1762924194336,58.86055374145508,60.70986557006836,58.90852355957031,60.51619720458984,61.79999923706055,35.900001525878906,67.5,50.5,53.5,0.0156620554625988,0.0141418138518929,0.0185575503855943,0.0144816124811768,0.0162124466150999,29.186212158203148,36.91304931640627,30.591363525390648,31.245690917968773,32.35390625000002,100.0,100.0,97.8000030517578,100.0,100.0,1.5625,0.0,0.0,0.0625,0.25,1.533776879310608,1.7806469202041626,-2.849416494369507,1.978786587715149,-2.451621055603028,-0.4649853408336639,1.27069091796875,4.420811653137207,1.660749435424805,4.572595119476318
40,3.55,7.56,0.0,25.0,True,2.0,1.5,40.0,158.48001098632812,669.4400024414062,6.559999942779541,0.0,43.18000030517578,61.48667907714844,59.97018432617188,59.68241882324219,59.9034538269043,58.03986740112305,55.60000228881836,43.10000228881836,55.60000228881836,66.9000015258789,62.20000076293945,0.0156611930578947,0.0151019264012575,0.0161476917564868,0.0160714518278837,0.0160542428493499,30.987145996093773,34.7842956542969,31.561853027343773,28.208276367187523,29.439080810546898,100.0,100.0,100.0,100.0,88.4000015258789,0.625,0.0625,0.1875,0.8125,0.0,4.531650066375732,4.717185020446777,3.446791887283325,1.6848937273025513,3.1173901557922363,-1.2293065786361694,-2.891000986099243,-2.667104482650757,1.548242211341858,-2.019912004470825
41,9.7,8.39,0.0,25.0,False,2.0,1.5,41.0,158.48001098632812,637.0799560546875,7.119999885559082,0.0,448.8480224609375,61.48667907714844,61.06090927124024,59.55297470092773,59.9034538269043,56.930397033691406,55.60000228881836,46.70000076293945,59.20000076293945,66.9000015258789,59.60000228881836,0.0156611930578947,0.0154143078252673,0.0161866638809442,0.0160714518278837,0.0172256380319595,30.987145996093773,33.7499938964844,30.517144775390648,28.208276367187523,31.350000000000023,100.0,100.0,14.40000057220459,100.0,24.700000762939453,0.625,0.0,0.0625,0.8125,0.4375,4.531650066375732,4.816276550292969,4.912907600402832,1.6848937273025513,-4.0928635597229,-1.2293065786361694,-3.3400754928588867,-1.961708903312683,1.548242211341858,-0.7575488090515137
42,3.4,7.83,0.0,28.0,True,2.0,1.5,42.0,34.68800354003906,767.4400024414062,1.559999942779541,0.0,8.059999465942383,61.01586151123047,62.13507843017578,62.863800048828125,62.45341873168945,61.48149871826172,65.0,44.10000228881836,69.5,75.0,66.80000305175781,0.0160100050270557,0.0153421564027667,0.0171275362372398,0.0175259485840797,0.0154495369642972,28.632409667968773,34.55425415039065,28.569696044921898,27.650018310546898,27.601190185546898,100.0,100.0,98.5999984741211,100.0,100.0,0.0,0.0,3.0,0.1875,0.0,3.3825511932373047,4.002954006195068,2.5807859897613525,1.024658203125,4.669155120849609,-1.0450390577316284,0.212646484375,0.1619238257408142,1.8649218082427976,0.2393603473901748
43,10.05,8.21,0.0,28.0,False,2.0,1.5,43.0,34.68800354003906,761.739990234375,7.699999809265137,0.0,331.5840148925781,61.01586151123047,62.8462028503418,62.630859375,62.45341873168945,63.15797805786133,65.0,45.79999923706055,70.5999984741211,75.0,51.20000076293945,0.0160100050270557,0.0157161969691514,0.0175916254520416,0.0175259485840797,0.0157976597547531,28.632409667968773,34.2825866699219,28.7746520996094,27.650018310546898,32.48052368164065,100.0,100.0,96.5999984741211,100.0,100.0,0.0,0.0625,1.0,0.1875,1.125,3.3825511932373047,3.7340917587280273,0.9246020317077636,1.024658203125,8.662810325622559,-1.0450390577316284,-1.3678442239761353,0.5471410751342773,1.8649218082427976,-0.2210058569908142
44,3.6,7.91,0.07,35.0,True,2.0,1.5,44.0,31.299999237060547,902.8599853515624,13.460000038146973,0.0,0.0,31.909326553344727,26.62410545349121,25.44160270690918,30.467947006225582,25.751108169555664,70.0,50.0,75.5999984741211,71.5999984741211,74.9000015258789,0.0152882570400834,0.0136715834960341,0.0144436322152614,0.0149465594440698,0.0139657920226454,26.759576416015648,30.538171386718773,24.524774169921898,25.9582458496094,24.192895507812523,99.70000457763672,5.0,5.0,100.0,16.0,0.0625,0.0,0.0,0.0,0.0,-4.052421569824219,-6.358442306518555,-3.168164014816284,-3.51507568359375,-1.412331461906433,1.4267040491104126,1.3242895603179932,0.6846117973327637,1.8266748189926147,0.5380957126617432
45,10.3,8.19,0.07,35.0,False,2.0,1.5,45.0,31.299999237060547,907.1599731445312,13.31999969482422,0.0,812.0960083007812,31.909326553344727,28.722543716430664,27.18027114868164,30.467947006225582,23.546831130981445,70.0,50.29999923706055,72.0999984741211,71.5999984741211,55.70000076293945,0.0152882570400834,0.0139375152066349,0.014229966327548,0.0149465594440698,0.0137690864503383,26.759576416015648,30.7849060058594,25.067712402343773,25.9582458496094,28.7861267089844,99.70000457763672,1.7000000476837158,1.7000000476837158,100.0,5.0,0.0625,0.0,0.0,0.0,0.0,-4.052421569824219,-6.421249866485596,-3.2905101776123047,-3.51507568359375,-5.226667404174805,1.4267040491104126,1.172304630279541,0.4613915979862213,1.8266748189926147,1.752983331680298
46,3.6,8.06,0.04,33.0,True,2.0,1.5,46.0,188.27999877929688,994.4400024414062,17.420000076293945,0.0,5.199999809265137,26.69194602966309,22.9506893157959,23.2269344329834,26.84960174560547,26.63457489013672,60.5,35.0,81.0,82.0999984741211,90.20000457763672,0.0151278236880898,0.0116780595853924,0.0160438697785139,0.0152044082060456,0.0153335239738225,29.062127685546898,34.1500183105469,25.1704040527344,24.05001220703128,22.575280761718773,0.0,0.0,5.0,0.0,63.400001525878906,0.0,0.0,0.0,0.0,0.0,-1.610223412513733,-5.791752815246582,-2.29107666015625,-1.116977572441101,-0.925942361354828,5.045797824859619,3.57763409614563,1.9050952196121216,2.5431933403015137,4.098974704742432
47,9.6,8.28,0.04,33.0,False,2.0,1.5,47.0,188.27999877929688,995.4400024414062,17.35999870300293,0.0,849.6320190429688,26.69194602966309,21.895931243896484,24.9515438079834,26.84960174560547,28.54363441467285,60.5,36.60000228881836,80.5,82.0999984741211,44.400001525878906,0.0151278236880898,0.012227239087224,0.0164660103619098,0.0152044082060456,0.0133295794948935,29.062127685546898,34.1052185058594,25.6516052246094,24.05001220703128,32.21895751953127,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.610223412513733,-5.825473308563232,-2.5109007358551025,-1.116977572441101,-5.888508319854736,5.045797824859619,3.835991144180298,1.7454906702041626,2.5431933403015137,2.7605955600738525
48,3.8,8.17,0.06,32.0,True,2.0,1.5,48.0,238.47999572753903,991.9599609375,19.26000022888184,0.0,24.57999992370605,25.20480728149414,27.370981216430664,23.68931579589844,25.548717498779297,27.85981750488281,37.10000228881836,31.80000114440918,77.0999984741211,83.5999984741211,68.5,0.0121012339368462,0.0129404002800583,0.0184729769825935,0.0169235132634639,0.0146330650895833,33.50490722656252,37.64019165039065,28.2084899902344,25.340203857421898,26.222467041015648,59.79999923706055,42.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0289355516433716,-6.52666711807251,-2.902778148651123,-0.7045482993125916,-0.9486010670661926,5.835381984710693,4.585385799407959,5.038608074188232,3.298840284347534,4.471100807189941
49,10.9,8.36,0.06,32.0,False,2.0,1.5,49.0,238.47999572753903,995.739990234375,19.39999961853028,0.0,747.7760620117188,25.20480728149414,24.92493438720703,24.437294006347656,25.548717498779297,29.405481338500977,37.10000228881836,28.30000114440918,78.9000015258789,83.5999984741211,47.70000076293945,0.0121012339368462,0.0116478288546204,0.0189779642969369,0.0169235132634639,0.014708325266838,33.50490722656252,37.79509887695315,28.225518798828148,25.340203857421898,32.6518493652344,59.79999923706055,47.0,98.3000030517578,5.0,100.0,0.0,0.0,0.0,0.0,0.0,-1.0289355516433716,-6.430038928985596,-4.369147777557373,-0.7045482993125916,-4.709177017211914,5.835381984710693,3.93520736694336,4.097287654876709,3.298840284347534,4.536272048950195
50,12.4,8.57,,,False,5.5,4.0,50.0,206.5120086669922,936.1599731445312,14.9399995803833,0.0,36.81999969482422,50.553653717041016,52.434478759765625,52.80389404296875,53.12107849121094,55.93463134765625,62.20000076293945,55.70000076293945,60.60000228881836,61.0,53.29999923706055,0.0159094482660293,0.0172257311642169,0.0173948053270578,0.0168035812675952,0.0167064219713211,29.390771484375023,32.74019775390627,31.349969482421898,30.578485107421898,32.88936767578127,77.70000457763672,93.4000015258789,99.8000030517578,100.0,100.0,0.0,0.0,0.0,0.0,0.0625,8.708600997924805,4.023474216461182,3.1263208389282227,6.590485572814941,7.62066125869751,-2.383969783782959,-2.721298694610596,0.5470629930496216,0.0134033197537064,-3.023144483566284
51,3.7,8.34,,42.0,True,5.5,4.0,51.0,33.40800094604492,247.6999969482422,2.720000028610229,0.0,31.779998779296875,65.25713348388672,64.74635314941406,64.8919448852539,64.21527099609375,61.44736099243164,73.80000305175781,74.4000015258789,72.30000305175781,78.9000015258789,69.9000015258789,0.017094487324357,0.017288789153099,0.0180410668253898,0.0179700702428817,0.0166246220469474,27.678491210937523,27.650018310546898,28.895562744140648,27.257836914062523,28.073114013671898,100.0,100.0,100.0,99.9000015258789,100.0,0.0,0.4375,0.0625,1.5625,0.0,6.906396389007568,8.103468894958496,4.921581745147705,5.190151214599609,3.40606427192688,-0.2784057557582855,0.1031469702720642,-0.7246996760368347,0.6785888671875,0.0414257794618606
52,6.9,8.5,,40.0,False,5.5,4.0,52.0,33.40800094604492,209.94000244140625,9.808000564575195,0.0,8.479999542236328,65.25713348388672,64.94532012939453,64.60643768310547,64.21527099609375,59.26982879638672,73.80000305175781,74.4000015258789,69.0999984741211,78.9000015258789,74.4000015258789,0.017094487324357,0.017240410670638,0.0171279590576887,0.0179700702428817,0.0189554318785667,27.678491210937523,27.585748291015648,28.841149902343773,27.257836914062523,29.267022705078148,100.0,100.0,100.0,99.9000015258789,100.0,0.0,0.875,0.0,1.5625,0.0,6.906396389007568,7.472331523895264,2.726254940032959,5.190151214599609,-4.546457290649414,-0.2784057557582855,-0.94915771484375,0.4381811320781708,0.6785888671875,2.640761613845825
53,3.2,8.36,,28.0,True,5.5,4.0,53.0,200.17999267578125,892.8999633789062,2.7799999713897705,0.0,96.33999633789062,53.97367477416992,50.509803771972656,52.04058837890625,52.369022369384766,50.72323989868164,72.30000305175781,70.4000015258789,74.9000015258789,75.30000305175781,74.5999984741211,0.0182919390499591,0.0183298252522945,0.0193703491240739,0.0191117394715547,0.0187884047627449,29.227716064453148,29.684167480468773,29.514703369140648,29.22579345703128,29.17916259765628,69.5999984741211,93.70000457763672,14.40000057220459,3.400000095367432,11.600000381469728,2.25,0.0,0.0,0.125,0.0,-3.146052122116089,-3.226979970932007,-4.475422382354736,-4.548312664031982,-1.9480127096176147,1.4204686880111694,0.6452392339706421,-0.2798901200294494,0.1312768459320068,-0.2243554592132568
54,2.3,8.29,,30.0,True,5.5,4.0,54.0,137.52000427246094,584.0599975585938,0.2199999988079071,0.0,17.100000381469727,53.45580673217773,53.170387268066406,54.528785705566406,48.48049545288086,63.72311782836914,77.9000015258789,74.80000305175781,76.30000305175781,76.5999984741211,78.30000305175781,0.0183100644499063,0.0182117503136396,0.0186388362199068,0.018672501668334,0.0179235618561506,28.025231933593773,28.560571289062523,28.6682067871094,28.5869079589844,27.545434570312523,100.0,99.70000457763672,100.0,100.0,100.0,3.5,1.125,0.125,0.1875,4.625,-3.86080551147461,-3.70089340209961,-4.202972412109375,-4.310741901397705,-4.718764305114746,-3.130995988845825,-3.4994261264801025,-1.5267504453659058,-3.774973154067993,-2.187785625457764
55,3.9,8.38,,,False,5.5,4.0,55.0,137.52000427246094,711.5199584960938,0.199999988079071,0.0,126.93999481201172,53.45580673217773,54.40381240844727,56.18617248535156,48.48049545288086,60.989524841308594,77.9000015258789,76.4000015258789,78.0,76.5999984741211,79.0,0.0183100644499063,0.0181677397340536,0.018884003162384,0.018672501668334,0.017297001555562,28.025231933593773,28.159356689453148,28.523828125000023,28.5869079589844,26.792535400390648,100.0,95.4000015258789,100.0,100.0,100.0,3.5,0.8125,1.0,0.1875,1.6875,-3.86080551147461,-3.5453245639801025,-4.649196624755859,-4.310741901397705,-0.0202783197164535,-3.130995988845825,-3.50103497505188,-2.5242040157318115,-3.774973154067993,-0.1252294927835464
56,3.3,8.12,,28.0,True,5.5,4.0,56.0,160.3199920654297,776.6599731445312,0.0399999991059303,0.0,44.47999954223633,58.75714111328125,58.16765594482422,59.90781784057617,57.53990936279297,60.00498580932617,78.0999984741211,77.0999984741211,79.5999984741211,78.80000305175781,76.5,0.018026640638709,0.0183981880545616,0.0190136432647705,0.017741871997714,0.0177899226546287,27.648522949218773,28.096032714843773,28.191430664062523,27.180596923828148,27.743463134765648,5.0,5.0,99.9000015258789,96.5,100.0,0.0625,0.0,0.4375,3.5,3.125,1.1507689952850342,-3.337636709213257,-5.640893459320068,-1.4700878858566284,-1.3950780630111694,-3.0599119663238525,-4.408686637878418,-0.4540771245956421,-0.109165035188198,1.46969473361969
57,7.75,8.36,,28.0,False,5.5,4.0,57.0,160.3199920654297,776.3399658203125,0.0399999991059303,0.0,491.0199890136719,58.75714111328125,57.26535415649414,59.52412414550781,57.53990936279297,58.505149841308594,78.0999984741211,76.5999984741211,80.4000015258789,78.80000305175781,79.80000305175781,0.018026640638709,0.018069002777338,0.0187442693859338,0.017741871997714,0.0192335005849599,27.648522949218773,27.911431884765648,27.774011230468773,27.180596923828148,28.319726562500023,5.0,17.5,5.0,96.5,31.30000114440918,0.0625,0.0,0.8125,3.5,0.0625,1.1507689952850342,-4.029311656951904,-4.931984901428223,-1.4700878858566284,-4.590480804443359,-3.0599119663238525,-2.4764232635498047,0.0718090832233429,-0.109165035188198,-1.0190991163253784
58,5.6,7.72,,49.0,True,5.5,4.0,58.0,127.73999786376952,754.1199951171875,0.0599999986588954,0.0,15.199999809265137,28.12114524841309,32.96709442138672,26.59617042541504,33.96643829345703,27.577993392944336,58.70000076293945,74.70000457763672,64.5999984741211,63.79999923706055,67.20000457763672,0.0132720787078142,0.0156532749533653,0.01404694840312,0.0138510186225175,0.0141235385090112,27.387597656250023,26.053063964843773,26.696313476562523,26.683221435546898,26.13131103515628,53.900001525878906,6.599999904632568,100.0,4.800000190734863,100.0,0.0,0.0625,0.0,0.0,0.0,-3.701416015625,-2.811564922332764,-3.101535558700561,-4.779545783996582,0.65911865234375,-3.844760656356812,-5.400393009185791,-3.71429181098938,-2.4366283416748047,-4.932565689086914
